,filename,url,start_time,number_of_frames,width,height,label_proc,label_raw,label_notes,partition,signer
386,aslthat/joseph_wheeler_0535,https://www.youtube.com/watch?v=SgOu4hVGnfk,0:03:25.850000,42,640,360,object,object,,train,16
387,aslthat/joseph_wheeler_0536,https://www.youtube.com/watch?v=SgOu4hVGnfk,0:03:31.545000,205,640,360,icl instrumental,icl!instrumental,,train,16
388,aslthat/joseph_wheeler_0537,https://www.youtube.com/watch?v=SgOu4hVGnfk,0:03:43.527000,19,640,360,ok,ok,,train,16
389,aslthat/joseph_wheeler_0538,https://www.youtube.com/watch?v=SgOu4hVGnfk,0:03:51.152000,52,640,360,radio,radio,,train,16
390,aslthat/joseph_wheeler_0539,https://www.youtube.com/watch?v=SgOu4hVGnfk,0:04:06.452000,28,640,360,tvtv,tvtv,,train,16
391,aslthat/joseph_wheeler_0540,https://www.youtube.com/watch?v=SgOu4hVGnfk,0:04:10.877000,52,640,360,icl ok,icl!ok,,train,16
392,aslthat/joseph_wheeler_0541,https://www.youtube.com/watch?v=SgOu4hVGnfk,0:04:26.994000,41,640,360,material,material,,train,16
393,aslthat/joseph_wheeler_0542,https://www.youtube.com/watch?v=SgOu4hVGnfk,0:04:42.479000,46,640,360,detail,detail,,train,16
394,aslthat/joseph_wheeler_0543,https://www.youtube.com/watch?v=SgOu4hVGnfk,0:04:47.874000,44,640,360,dcl,dcl,,train,16
395,aslthat/joseph_wheeler_0544,https://www.youtube.com/watch?v=SgOu4hVGnfk,0:04:50.879000,71,640,360,detail,detail,,train,16
396,aslthat/joseph_wheeler_0545,https://www.youtube.com/watch?v=SgOu4hVGnfk,0:04:57.180000,46,640,360,icl,icl,,train,16
397,aslthat/joseph_wheeler_0546,https://www.youtube.com/watch?v=SgOu4hVGnfk,0:05:03.620000,72,640,360,ilc icl,ilc!icl,,train,16
398,aslthat/joseph_wheeler_0547,https://www.youtube.com/watch?v=SgOu4hVGnfk,0:05:08.815000,47,640,360,object ok,object!ok,,train,16
399,aslthat/joseph_wheeler_0548,https://www.youtube.com/watch?v=SgOu4hVGnfk,0:05:20.530000,20,640,360,ok,ok,,train,16
400,aslthat/joseph_wheeler_0549,https://www.youtube.com/watch?v=3IMtfC0vLqc,0:00:02.410000,37,1280,720,panda,panda,,train,16
401,aslthat/joseph_wheeler_0550,https://www.youtube.com/watch?v=3IMtfC0vLqc,0:00:22.720000,46,1280,720,pineapple,pineapple,,train,16
402,aslthat/joseph_wheeler_0551,https://www.youtube.com/watch?v=3IMtfC0vLqc,0:00:34.705000,26,1280,720,panda,panda,,train,16
403,aslthat/joseph_wheeler_0552,https://www.youtube.com/watch?v=3IMtfC0vLqc,0:00:40.160000,43,1280,720,koala,koala,,train,16
404,aslthat/joseph_wheeler_0553,https://www.youtube.com/watch?v=3IMtfC0vLqc,0:00:46.635000,41,1280,720,polar,polar,,train,16
405,aslthat/joseph_wheeler_0554,https://www.youtube.com/watch?v=3IMtfC0vLqc,0:00:55.440000,32,1280,720,polar,polar,,train,16
406,aslthat/joseph_wheeler_0555,https://www.youtube.com/watch?v=3IMtfC0vLqc,0:00:57.210000,24,1280,720,koala,koala,,train,16
407,aslthat/joseph_wheeler_0556,https://www.youtube.com/watch?v=3IMtfC0vLqc,0:01:05.870000,25,1280,720,par,par,,train,16
408,aslthat/joseph_wheeler_0557,https://www.youtube.com/watch?v=3IMtfC0vLqc,0:01:08.100000,30,1280,720,koala,koala,,train,16
409,aslthat/joseph_wheeler_0558,https://www.youtube.com/watch?v=3IMtfC0vLqc,0:01:17.155000,24,1280,720,koala,koala,,train,16
410,aslthat/joseph_wheeler_0559,https://www.youtube.com/watch?v=3IMtfC0vLqc,0:01:18.180000,21,1280,720,polar,polar,,train,16
411,aslthat/joseph_wheeler_0560,https://www.youtube.com/watch?v=3IMtfC0vLqc,0:02:10.490000,16,1280,720,asl,asl,,train,16
412,aslthat/joseph_wheeler_0561,https://www.youtube.com/watch?v=LmwNT_PdEgo,0:00:02.240000,68,640,360,initializton,initializton,,train,16
413,aslthat/joseph_wheeler_0562,https://www.youtube.com/watch?v=LmwNT_PdEgo,0:00:30.650000,28,640,360,inition,inition,,train,16
414,aslthat/joseph_wheeler_0563,https://www.youtube.com/watch?v=LmwNT_PdEgo,0:00:44.310000,24,640,360,asl,asl,,train,16
415,aslthat/joseph_wheeler_0564,https://www.youtube.com/watch?v=LmwNT_PdEgo,0:00:53.325000,34,640,360,bii,bii,bii?,train,16
416,aslthat/joseph_wheeler_0565,https://www.youtube.com/watch?v=LmwNT_PdEgo,0:01:04.500000,38,640,360,radius,radius,,train,16
417,aslthat/joseph_wheeler_0566,https://www.youtube.com/watch?v=LmwNT_PdEgo,0:01:13.340000,54,640,360,rdaius,rdaius,,train,16
418,aslthat/joseph_wheeler_0567,https://www.youtube.com/watch?v=LmwNT_PdEgo,0:01:16.100000,40,640,360,radius,radius,,train,16
419,aslthat/joseph_wheeler_0568,https://www.youtube.com/watch?v=LmwNT_PdEgo,0:01:20.220000,31,640,360,radius,radius,,train,16
420,aslthat/joseph_wheeler_0569,https://www.youtube.com/watch?v=LmwNT_PdEgo,0:01:21.740000,32,640,360,radius,radius,,train,16
421,aslthat/joseph_wheeler_0570,https://www.youtube.com/watch?v=LmwNT_PdEgo,0:01:38.060000,29,640,360,diamter,diamter,,train,16
422,aslthat/joseph_wheeler_0571,https://www.youtube.com/watch?v=LmwNT_PdEgo,0:01:40.895000,38,640,360,diamter,diamter,,train,16
423,aslthat/joseph_wheeler_0572,https://www.youtube.com/watch?v=LmwNT_PdEgo,0:01:42.615000,38,640,360,diamter,diamter,,train,16
424,aslthat/joseph_wheeler_0573,https://www.youtube.com/watch?v=LmwNT_PdEgo,0:01:58.105000,25,640,360,asl,asl,,train,16
425,aslthat/joseph_wheeler_0574,https://www.youtube.com/watch?v=LmwNT_PdEgo,0:02:03.540000,30,640,360,initior,initior,,train,16
426,aslthat/joseph_wheeler_0575,https://www.youtube.com/watch?v=LmwNT_PdEgo,0:02:05.045000,50,640,360,initializon,initializon,,train,16
427,aslthat/joseph_wheeler_0576,https://www.youtube.com/watch?v=LmwNT_PdEgo,0:02:09.105000,26,640,360,asl,asl,,train,16
428,aslthat/joseph_wheeler_0577,https://www.youtube.com/watch?v=LmwNT_PdEgo,0:02:15.270000,10,640,360,asl,asl,,train,16
429,aslthat/joseph_wheeler_0578,https://www.youtube.com/watch?v=LmwNT_PdEgo,0:02:40.455000,32,640,360,letter,letter,,train,16
430,aslthat/joseph_wheeler_0579,https://www.youtube.com/watch?v=LmwNT_PdEgo,0:03:20.390000,28,640,360,asl,asl,,train,16
431,aslthat/joseph_wheeler_0580,https://www.youtube.com/watch?v=LmwNT_PdEgo,0:03:25.785000,17,640,360,asl,asl,,train,16
432,aslthat/joseph_wheeler_0581,https://www.youtube.com/watch?v=LmwNT_PdEgo,0:03:39.385000,25,640,360,asl,asl,,train,16
433,aslthat/joseph_wheeler_0582,https://www.youtube.com/watch?v=LmwNT_PdEgo,0:03:42.015000,19,640,360,asl,asl,,train,16
434,aslthat/joseph_wheeler_0583,https://www.youtube.com/watch?v=LmwNT_PdEgo,0:03:49.935000,12,640,360,asl,asl,,train,16
435,aslthat/joseph_wheeler_0584,https://www.youtube.com/watch?v=LmwNT_PdEgo,0:03:56.800000,32,640,360,radius,radius,,train,16
436,aslthat/joseph_wheeler_0585,https://www.youtube.com/watch?v=LmwNT_PdEgo,0:03:59.210000,41,640,360,diater,diater,,train,16
437,aslthat/joseph_wheeler_0586,https://www.youtube.com/watch?v=LmwNT_PdEgo,0:04:02.220000,31,640,360,asl,asl,,train,16
438,aslthat/joseph_wheeler_0587,https://www.youtube.com/watch?v=LmwNT_PdEgo,0:04:05.260000,14,640,360,asl,asl,,train,16
439,aslthat/joseph_wheeler_0588,https://www.youtube.com/watch?v=LmwNT_PdEgo,0:04:13.390000,13,640,360,asl,asl,,train,16
440,aslthat/joseph_wheeler_0589,https://www.youtube.com/watch?v=nj1v4-ZLfz4,0:00:00.540000,6,640,360,asl,asl,,train,16
441,aslthat/joseph_wheeler_0590,https://www.youtube.com/watch?v=nj1v4-ZLfz4,0:00:03.050000,36,640,360,rapture,rapture,,train,16
442,aslthat/joseph_wheeler_0591,https://www.youtube.com/watch?v=nj1v4-ZLfz4,0:00:04.480000,48,640,360,revelations,revelations,,train,16
443,aslthat/joseph_wheeler_0592,https://www.youtube.com/watch?v=nj1v4-ZLfz4,0:00:06.510000,80,640,360,apocalypse,apocalypse,,train,16
444,aslthat/joseph_wheeler_0593,https://www.youtube.com/watch?v=nj1v4-ZLfz4,0:00:44.480000,48,640,360,rapture,rapture,,train,16
445,aslthat/joseph_wheeler_0594,https://www.youtube.com/watch?v=nj1v4-ZLfz4,0:00:50.750000,55,640,360,revelations,revelations,,train,16
446,aslthat/joseph_wheeler_0595,https://www.youtube.com/watch?v=nj1v4-ZLfz4,0:01:02.625000,36,640,360,rev,rev,,train,16
447,aslthat/joseph_wheeler_0596,https://www.youtube.com/watch?v=nj1v4-ZLfz4,0:01:04.030000,38,640,360,rev,rev,,train,16
448,aslthat/joseph_wheeler_0597,https://www.youtube.com/watch?v=nj1v4-ZLfz4,0:01:06.090000,25,640,360,rev,rev,,train,16
449,aslthat/joseph_wheeler_0598,https://www.youtube.com/watch?v=nj1v4-ZLfz4,0:01:13.740000,51,640,360,books,books,,train,16
450,aslthat/joseph_wheeler_0599,https://www.youtube.com/watch?v=nj1v4-ZLfz4,0:01:19.680000,33,640,360,rev,rev,,train,16
451,aslthat/joseph_wheeler_0600,https://www.youtube.com/watch?v=nj1v4-ZLfz4,0:01:24.130000,43,640,360,rev,rev,,train,16
452,aslthat/joseph_wheeler_0601,https://www.youtube.com/watch?v=nj1v4-ZLfz4,0:01:32.405000,63,640,360,apocalypse,apocalypse,,train,16
453,aslthat/joseph_wheeler_0602,https://www.youtube.com/watch?v=nj1v4-ZLfz4,0:02:09.080000,17,640,360,asl,asl,,train,16
454,aslthat/joseph_wheeler_0603,https://www.youtube.com/watch?v=UbTpoln6q1w,0:00:00.960000,29,640,360,loniel,loniel,,train,16
455,aslthat/joseph_wheeler_0604,https://www.youtube.com/watch?v=UbTpoln6q1w,0:00:02.940000,41,640,360,tractor,tractor,,train,16
456,aslthat/joseph_wheeler_0605,https://www.youtube.com/watch?v=UbTpoln6q1w,0:00:08.680000,36,640,360,conext,conext,context?,train,16
457,aslthat/joseph_wheeler_0606,https://www.youtube.com/watch?v=UbTpoln6q1w,0:00:29.920000,33,640,360,tctor,tctor,,train,16
458,aslthat/joseph_wheeler_0607,https://www.youtube.com/watch?v=UbTpoln6q1w,0:00:33.880000,30,640,360,tctor,tctor,,train,16
459,aslthat/joseph_wheeler_0608,https://www.youtube.com/watch?v=UbTpoln6q1w,0:00:38.730000,16,640,360,asl,asl,,train,16
460,aslthat/joseph_wheeler_0609,https://www.youtube.com/watch?v=SxyuIZ0EBKo,0:00:02.820000,34,1280,720,veteran,veteran,,train,16
461,aslthat/joseph_wheeler_0610,https://www.youtube.com/watch?v=SxyuIZ0EBKo,0:00:04.710000,31,1280,720,veteran,veteran,,train,16
462,aslthat/joseph_wheeler_0611,https://www.youtube.com/watch?v=SxyuIZ0EBKo,0:00:10.780000,73,1280,720,military veteran,military!veteran,,train,16
463,aslthat/joseph_wheeler_0612,https://www.youtube.com/watch?v=SxyuIZ0EBKo,0:00:14.240000,51,1280,720,vetran day,vetran!day,,train,16
464,aslthat/joseph_wheeler_0613,https://www.youtube.com/watch?v=SxyuIZ0EBKo,0:00:17.970000,29,1280,720,vetarn,vetarn,,train,16
465,aslthat/joseph_wheeler_0614,https://www.youtube.com/watch?v=SxyuIZ0EBKo,0:00:21.495000,29,1280,720,vetarn,vetarn,,train,16
466,aslthat/joseph_wheeler_0615,https://www.youtube.com/watch?v=SxyuIZ0EBKo,0:00:22.885000,67,1280,720,rookie newbie,rookie!newbie,,train,16
467,aslthat/joseph_wheeler_0616,https://www.youtube.com/watch?v=SxyuIZ0EBKo,0:00:43.210000,65,1280,720,mitary vetran,mitary!vetran,,train,16
468,aslthat/joseph_wheeler_0617,https://www.youtube.com/watch?v=SxyuIZ0EBKo,0:00:53.730000,36,1280,720,vetrean,vetrean,,train,16
469,aslthat/joseph_wheeler_0618,https://www.youtube.com/watch?v=SxyuIZ0EBKo,0:00:55.660000,22,1280,720,vet,vet,,train,16
470,aslthat/joseph_wheeler_0619,https://www.youtube.com/watch?v=SxyuIZ0EBKo,0:01:16.215000,19,1280,720,vet,vet,,train,16
471,aslthat/joseph_wheeler_0620,https://www.youtube.com/watch?v=SxyuIZ0EBKo,0:01:30.340000,51,1280,720,vet vetran,vet!vetran,,train,16
472,aslthat/joseph_wheeler_0621,https://www.youtube.com/watch?v=SxyuIZ0EBKo,0:01:35.770000,55,1280,720,vetran day,vetran day,,train,16
473,aslthat/joseph_wheeler_0622,https://www.youtube.com/watch?v=SxyuIZ0EBKo,0:01:53.430000,36,1280,720,meorial,meorial,,train,16
474,aslthat/joseph_wheeler_0623,https://www.youtube.com/watch?v=SxyuIZ0EBKo,0:02:03.640000,25,1280,720,vetran,vetran,,train,16
475,aslthat/joseph_wheeler_0624,https://www.youtube.com/watch?v=SxyuIZ0EBKo,0:02:09.075000,13,1280,720,asl,asl,,train,16
476,awti/austin_andrews_0625,https://www.youtube.com/watch?v=krJkuNq8jnE,0:00:00.800000,18,640,360,asl,asl,,train,17
477,awti/austin_andrews_0626,https://www.youtube.com/watch?v=krJkuNq8jnE,0:00:02.070000,41,640,360,awti,awti,,train,17
478,awti/austin_andrews_0627,https://www.youtube.com/watch?v=krJkuNq8jnE,0:00:15.450000,18,640,360,asl,asl,,train,17
479,awti/austin_andrews_0628,https://www.youtube.com/watch?v=krJkuNq8jnE,0:00:24.675000,26,640,360,asl,asl,,train,17
480,awti/austin_andrews_0629,https://www.youtube.com/watch?v=krJkuNq8jnE,0:00:34.095000,13,640,360,or,or,,train,17
481,awti/austin_andrews_0630,https://www.youtube.com/watch?v=krJkuNq8jnE,0:00:54.750000,29,640,360,asl,asl,,train,17
482,awti/austin_andrews_0631,https://www.youtube.com/watch?v=krJkuNq8jnE,0:00:58.440000,19,640,360,asl,asl,,train,17
483,awti/austin_andrews_0632,https://www.youtube.com/watch?v=krJkuNq8jnE,0:01:05.183000,53,640,360,ga nad,ga!nad,,train,17
484,awti/austin_andrews_0633,https://www.youtube.com/watch?v=krJkuNq8jnE,0:01:24.198000,21,640,360,asl,asl,,train,17
485,awti/austin_andrews_0634,https://www.youtube.com/watch?v=krJkuNq8jnE,0:01:28.563000,26,640,360,asl,asl,,train,17
486,awti/austin_andrews_0635,https://www.youtube.com/watch?v=krJkuNq8jnE,0:01:37.543000,17,640,360,asl,asl,,train,17
487,awti/austin_andrews_0636,https://www.youtube.com/watch?v=krJkuNq8jnE,0:01:42.520000,21,640,360,asl,asl,,train,17
488,awti/austin_andrews_0637,https://www.youtube.com/watch?v=krJkuNq8jnE,0:01:47.945000,18,640,360,asl,asl,,train,17
489,awti/austin_andrews_0638,https://www.youtube.com/watch?v=krJkuNq8jnE,0:01:50.665000,34,640,360,asl,asl,,train,17
490,awti/austin_andrews_0639,https://www.youtube.com/watch?v=krJkuNq8jnE,0:02:21.575000,20,640,360,asl,asl,,train,17
491,awti/austin_andrews_0640,https://www.youtube.com/watch?v=krJkuNq8jnE,0:02:23.575000,28,640,360,asl,asl,,train,17
492,awti/austin_andrews_0641,https://www.youtube.com/watch?v=krJkuNq8jnE,0:02:33.535000,59,640,360,deaf,deaf,,train,17
493,awti/austin_andrews_0642,https://www.youtube.com/watch?v=krJkuNq8jnE,0:02:39.685000,21,640,360,asl,asl,,train,17
494,awti/austin_andrews_0643,https://www.youtube.com/watch?v=krJkuNq8jnE,0:02:48.815000,13,640,360,of,of,,train,17
495,awti/austin_andrews_0644,https://www.youtube.com/watch?v=krJkuNq8jnE,0:03:00.850000,43,640,360,coda,coda,,train,17
496,awti/austin_andrews_0645,https://www.youtube.com/watch?v=krJkuNq8jnE,0:03:03.165000,27,640,360,coda,coda,,train,17
497,awti/austin_andrews_0646,https://www.youtube.com/watch?v=krJkuNq8jnE,0:03:06.435000,17,640,360,of,of,,train,17
498,awti/austin_andrews_0647,https://www.youtube.com/watch?v=krJkuNq8jnE,0:03:17.925000,105,640,360,nerda,nerda,,train,17
499,awti/austin_andrews_0648,https://www.youtube.com/watch?v=krJkuNq8jnE,0:03:22.750000,30,640,360,even,even,,train,17
500,awti/austin_andrews_0649,https://www.youtube.com/watch?v=krJkuNq8jnE,0:03:26.495000,35,640,360,lol,lol,,train,17
501,awti/austin_andrews_0650,https://www.youtube.com/watch?v=krJkuNq8jnE,0:04:01.135000,61,640,360,asl,asl,,train,17
502,awti/austin_andrews_0651,https://www.youtube.com/watch?v=krJkuNq8jnE,0:04:12.515000,34,640,360,asl,asl,,train,17
503,awti/austin_andrews_0652,https://www.youtube.com/watch?v=krJkuNq8jnE,0:04:37.610000,37,640,360,of asl,of asl,,train,17
504,awti/austin_andrews_0653,https://www.youtube.com/watch?v=krJkuNq8jnE,0:04:49.200000,22,640,360,or,or,,train,17
505,awti/austin_andrews_0654,https://www.youtube.com/watch?v=krJkuNq8jnE,0:04:57.385000,33,640,360,if,if,,train,17
506,awti/austin_andrews_0655,https://www.youtube.com/watch?v=krJkuNq8jnE,0:05:01.700000,37,640,360,asl,asl,,train,17
507,awti/austin_andrews_0656,https://www.youtube.com/watch?v=krJkuNq8jnE,0:05:04.680000,13,640,360,if,if,,train,17
508,awti/austin_andrews_0657,https://www.youtube.com/watch?v=krJkuNq8jnE,0:05:07.970000,32,640,360,of asl,of asl,,train,17
509,awti/austin_andrews_0658,https://www.youtube.com/watch?v=krJkuNq8jnE,0:05:11.390000,19,640,360,asl,asl,,train,17
510,awti/austin_andrews_0659,https://www.youtube.com/watch?v=krJkuNq8jnE,0:05:17.900000,17,640,360,asl,asl,,train,17
511,awti/austin_andrews_0660,https://www.youtube.com/watch?v=krJkuNq8jnE,0:05:20.760000,16,640,360,or,or,,train,17
512,awti/austin_andrews_0661,https://www.youtube.com/watch?v=krJkuNq8jnE,0:05:24.145000,21,640,360,asl,asl,,train,17
513,awti/austin_andrews_0662,https://www.youtube.com/watch?v=krJkuNq8jnE,0:05:29.700000,25,640,360,asl,asl,,train,17
514,awti/austin_andrews_0663,https://www.youtube.com/watch?v=krJkuNq8jnE,0:05:35.420000,44,640,360,mode of,mode!of,,train,17
515,awti/austin_andrews_0664,https://www.youtube.com/watch?v=krJkuNq8jnE,0:05:38.320000,15,640,360,asl,asl,,train,17
516,awti/austin_andrews_0665,https://www.youtube.com/watch?v=krJkuNq8jnE,0:05:45.500000,23,640,360,asl,asl,,train,17
517,awti/austin_andrews_0666,https://www.youtube.com/watch?v=krJkuNq8jnE,0:06:01.280000,18,640,360,or,or,,train,17
518,awti/austin_andrews_0667,https://www.youtube.com/watch?v=krJkuNq8jnE,0:06:12.505000,13,640,360,if,if,,train,17
519,awti/austin_andrews_0668,https://www.youtube.com/watch?v=krJkuNq8jnE,0:06:24.640000,16,640,360,or,or,,train,17
520,awti/austin_andrews_0669,https://www.youtube.com/watch?v=krJkuNq8jnE,0:06:27.305000,34,640,360,link,link,,train,17
521,awti/austin_andrews_0670,https://www.youtube.com/watch?v=krJkuNq8jnE,0:06:32.140000,39,640,360,awti,awti,,train,17
522,awti/austin_andrews_0671,https://www.youtube.com/watch?v=krJkuNq8jnE,0:06:35.015000,34,640,360,asl,asl,,train,17
523,awti/austin_andrews_0672,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:00:01.490000,24,640,360,asl,asl,,train,17
524,awti/austin_andrews_0673,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:00:03.080000,40,640,360,awti,awti,,train,17
525,awti/austin_andrews_0674,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:00:21.000000,19,640,360,asl,asl,,train,17
526,awti/austin_andrews_0675,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:00:29.405000,43,640,360,job,job,,train,17
527,awti/austin_andrews_0676,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:00:32.430000,57,640,360,passion,passion,,train,17
528,awti/austin_andrews_0677,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:00:39.915000,29,640,360,asl,asl,,train,17
529,awti/austin_andrews_0678,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:00:44.575000,13,640,360,asl,asl,,train,17
530,awti/austin_andrews_0679,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:00:55.780000,44,640,360,iowa,iowa,,train,17
531,awti/austin_andrews_0680,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:01:14.395000,19,640,360,yt,yt,,train,17
532,awti/austin_andrews_0681,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:01:19.220000,31,640,360,yt,yt,,train,17
533,awti/austin_andrews_0682,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:01:24.415000,17,640,360,asl,asl,,train,17
534,awti/austin_andrews_0683,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:01:30.395000,16,640,360,asl,asl,,train,17
535,awti/austin_andrews_0684,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:01:38.555000,16,640,360,asl,asl,,train,17
536,awti/austin_andrews_0685,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:01:42.845000,20,640,360,asl,asl,,train,17
537,awti/austin_andrews_0686,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:01:47.025000,19,640,360,asl,asl,,train,17
538,awti/austin_andrews_0687,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:02:07.350000,77,640,360,constellation,constellation,,train,17
539,awti/austin_andrews_0688,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:02:42.655000,78,640,360,sam supalla,sam!supalla,,train,17
540,awti/austin_andrews_0689,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:02:48.830000,15,640,360,if,if,,train,17
541,awti/austin_andrews_0690,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:02:59.760000,107,640,360,vhs,vhs,,train,17
542,awti/austin_andrews_0691,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:03:07.660000,30,640,360,vhs,vhs,,train,17
543,awti/austin_andrews_0692,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:03:15.515000,17,640,360,it,it,,train,17
544,awti/austin_andrews_0693,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:03:16.805000,18,640,360,it,it,,train,17
545,awti/austin_andrews_0694,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:03:20.690000,31,640,360,vhs,vhs,,train,17
546,awti/austin_andrews_0695,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:03:29.715000,198,640,360,the sorcerer's apprentice,the!sorcerer's!apprentice,,train,17
547,awti/austin_andrews_0696,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:03:39.114000,30,640,360,wd,wd,,train,17
548,awti/austin_andrews_0697,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:03:41.419000,44,640,360,cartoon,cartoon,,train,17
549,awti/austin_andrews_0698,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:03:58.789000,49,640,360,style,style,,train,17
550,awti/austin_andrews_0699,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:04:01.864000,39,640,360,lab,lab,,train,17
551,awti/austin_andrews_0700,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:04:48.729000,82,640,360,depiction,depiction,,train,17
552,awti/austin_andrews_0701,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:04:53.044000,73,640,360,depiction,depiction,,train,17
553,awti/austin_andrews_0702,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:04:58.820000,72,640,360,cinematic,cinematic,,train,17
554,awti/austin_andrews_0703,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:05:21.920000,25,640,360,asl,asl,,train,17
555,awti/austin_andrews_0704,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:05:25.565000,21,640,360,if,if,,train,17
556,awti/austin_andrews_0705,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:05:31.020000,14,640,360,if,if,,train,17
557,awti/austin_andrews_0706,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:05:42.260000,18,640,360,it,it,,train,17
558,awti/austin_andrews_0707,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:05:54.670000,44,640,360,ninja,ninja,,train,17
559,awti/austin_andrews_0708,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:05:58.760000,102,640,360,ninja sensei,ninja!sensei,,train,17
560,awti/austin_andrews_0709,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:06:18.445000,28,640,360,coda,coda,,train,17
561,awti/austin_andrews_0710,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:06:27.535000,23,640,360,or,or,,train,17
562,awti/austin_andrews_0711,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:06:28.655000,38,640,360,coda,coda,,train,17
563,awti/austin_andrews_0712,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:06:32.630000,11,640,360,or,or,,train,17
564,awti/austin_andrews_0713,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:06:42.105000,18,640,360,or,or,,train,17
565,awti/austin_andrews_0714,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:06:44.925000,26,640,360,yt,yt,,train,17
566,awti/austin_andrews_0715,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:06:57.675000,28,640,360,link,link,,train,17
567,awti/austin_andrews_0716,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:07:05.125000,19,640,360,out,out,,train,17
568,awti/austin_andrews_0717,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:07:06.855000,35,640,360,awti,awti,,train,17
569,awti/austin_andrews_0718,https://www.youtube.com/watch?v=Fpd0eeAAtgo,0:07:09.925000,75,640,360,asl,asl,,train,17
570,awti/austin_andrews_0719,https://www.youtube.com/watch?v=Jr-e3cV5tGg,0:00:00.950000,23,640,360,asl,asl,,train,17
571,awti/austin_andrews_0720,https://www.youtube.com/watch?v=Jr-e3cV5tGg,0:00:30.880000,36,640,360,awti,awti,,train,17
572,awti/austin_andrews_0721,https://www.youtube.com/watch?v=Jr-e3cV5tGg,0:00:48.620000,30,640,360,asl,asl,,train,17
573,awti/austin_andrews_0722,https://www.youtube.com/watch?v=Jr-e3cV5tGg,0:01:02.040000,22,640,360,asl,asl,,train,17
574,awti/austin_andrews_0723,https://www.youtube.com/watch?v=Jr-e3cV5tGg,0:01:13.115000,16,640,360,or,or,,train,17
575,awti/austin_andrews_0724,https://www.youtube.com/watch?v=Jr-e3cV5tGg,0:01:15.680000,22,640,360,all,all,,train,17
576,awti/austin_andrews_0725,https://www.youtube.com/watch?v=Jr-e3cV5tGg,0:01:22.990000,85,640,360,episode,episode,,train,17
577,awti/austin_andrews_0726,https://www.youtube.com/watch?v=Jr-e3cV5tGg,0:01:50.850000,16,640,360,if,if,,train,17
578,awti/austin_andrews_0727,https://www.youtube.com/watch?v=Jr-e3cV5tGg,0:01:52.950000,27,640,360,asl,asl,,train,17
579,awti/austin_andrews_0728,https://www.youtube.com/watch?v=Jr-e3cV5tGg,0:02:06.310000,28,640,360,all,all,,train,17
580,awti/austin_andrews_0729,https://www.youtube.com/watch?v=Jr-e3cV5tGg,0:02:07.880000,26,640,360,asl,asl,,train,17
581,awti/austin_andrews_0730,https://www.youtube.com/watch?v=Jr-e3cV5tGg,0:02:12.185000,26,640,360,asl,asl,,train,17
